id,created_at,buyer,seller,trade_type,btc_amount,btc_traded,fee_btc,btc_amount_less_fee,btc_final,fiat_amount,fiat_fee,fiat_per_btc,currency,exchange_rate,transaction_released_at,online_provider,reference
24031749,2018-06-27 21:56:42+00:00,Dobermann13,MMattLeeE,ONLINE_SELL,0.06336261,0.06273526,0.00062735,0.06273526,0.06336261,25000.00,247.52,398499.98,RUB,398499.98,2018-06-27 21:59:04+00:00,SPECIFIC_BANK,L24031749BEB30L
24031885,2018-06-27 21:59:52+00:00,jeisonsss,MMattLeeE,ONLINE_SELL,0.01393978,0.01380176,0.00013802,0.01380176,0.01393978,5500.00,54.46,398499.90,RUB,398499.90,2018-06-27 22:03:09+00:00,SPECIFIC_BANK,L24031885BEB34D
24031389,2018-06-27 21:46:54+00:00,Zastalina1945,MMattLeeE,ONLINE_SELL,0.01520702,0.01505646,0.00015056,0.01505646,0.01520702,6000.00,59.40,398500.05,RUB,398500.05,,SPECIFIC_BANK,L24031389BEB2QL
24040729,2018-06-28 05:34:12+00:00,235065,MMattLeeE,ONLINE_SELL,0.01552076,0.01536709,0.00015367,0.01536709,0.01552076,6070.00,60.10,394999.96,RUB,394999.96,2018-06-28 05:37:14+00:00,SPECIFIC_BANK,L24040729BEB9Y1
24040842,2018-06-28 05:41:32+00:00,indikass,MMattLeeE,ONLINE_SELL,0.00814105,0.00806045,0.00008060,0.00806045,0.00814105,3200.00,31.68,397000.17,RUB,397000.17,2018-06-28 05:45:18+00:00,SPECIFIC_BANK,L24040842BEBA16
24040898,2018-06-28 05:44:07+00:00,Argentoss88,MMattLeeE,ONLINE_SELL,0.00534257,0.00528967,0.00005290,0.00528967,0.00534257,2100.00,20.79,397000.19,RUB,397000.19,2018-06-28 05:45:58+00:00,SPECIFIC_BANK,L24040898BEBA2Q
24040863,2018-06-28 05:42:21+00:00,prox7,MMattLeeE,ONLINE_SELL,0.00928589,0.00919395,0.00009194,0.00919395,0.00928589,3650.00,36.14,397000.20,RUB,397000.20,2018-06-28 05:57:48+00:00,SPECIFIC_BANK,L24040863BEBA1R
24041766,2018-06-28 06:31:11+00:00,MMattLeeE,Irina2005,ONLINE_BUY,0.16376655,0.16376655,0.00163767,0.16212888,0.16212888,62722.59,627.23,386868.71,RUB,383000.01,,SPECIFIC_BANK,L24041766BEBAQU
24041778,2018-06-28 06:31:31+00:00,pwnedy,MMattLeeE,ONLINE_SELL,0.01068514,0.01057935,0.00010579,0.01057935,0.01068514,4200.00,41.58,396999.82,RUB,396999.82,2018-06-28 06:34:26+00:00,SPECIFIC_BANK,L24041778BEBAR6
24041662,2018-06-28 06:25:42+00:00,MMattLeeE,tradermskminsk,ONLINE_BUY,0.09980000,0.09980000,0.00099800,0.09880200,0.09880200,38223.40,382.23,386868.69,RUB,383000.00,2018-06-28 08:46:46+00:00,SPECIFIC_BANK,L24041662BEBANY
24046162,2018-06-28 09:03:09+00:00,ruslanjke,MMattLeeE,ONLINE_SELL,0.01444684,0.01430380,0.00014304,0.01430380,0.01444684,5650.00,55.94,394999.93,RUB,394999.93,2018-06-28 09:09:21+00:00,SPECIFIC_BANK,L24046162BEBE4Y
24046294,2018-06-28 09:06:36+00:00,ka4erga,MMattLeeE,ONLINE_SELL,0.01662026,0.01645570,0.00016456,0.01645570,0.01662026,6500.00,64.36,394999.91,RUB,394999.91,2018-06-28 09:10:26+00:00,SPECIFIC_BANK,L24046294BEBE8M
24046302,2018-06-28 09:06:46+00:00,4478151,MMattLeeE,ONLINE_SELL,0.01994431,0.01974684,0.00019747,0.01974684,0.01994431,7800.00,77.23,394999.91,RUB,394999.91,2018-06-28 09:11:07+00:00,SPECIFIC_BANK,L24046302BEBE8U
24046297,2018-06-28 09:06:41+00:00,flymypie,MMattLeeE,ONLINE_SELL,0.01278481,0.01265823,0.00012658,0.01265823,0.01278481,5000.00,49.50,394999.93,RUB,394999.93,2018-06-28 09:13:20+00:00,SPECIFIC_BANK,L24046297BEBE8P
24046486,2018-06-28 09:12:21+00:00,dakustik,MMattLeeE,ONLINE_SELL,0.02940506,0.02911392,0.00029114,0.02911392,0.02940506,11500.00,113.86,395000.05,RUB,395000.05,2018-06-28 09:15:35+00:00,SPECIFIC_BANK,L24046486BEBEDY
24128057,2018-06-29 17:51:27+00:00,MMattLeeE,clearlolz,ONLINE_BUY,0.10601430,0.10601430,0.00106014,0.10495416,0.10495416,40031.00,400.31,381414.13,RUB,377600.00,2018-06-29 17:54:24+00:00,SPECIFIC_BANK,L24128057BED5BT
24128364,2018-06-29 17:56:20+00:00,Valeria3473,MMattLeeE,ONLINE_SELL,0.01646879,0.01630573,0.00016306,0.01630573,0.01646879,6400.00,63.37,392500.06,RUB,392500.06,2018-06-29 18:02:06+00:00,SPECIFIC_BANK,L24128364BED5KC
24128536,2018-06-29 17:58:51+00:00,vissarion7,MMattLeeE,ONLINE_SELL,0.01543949,0.01528662,0.00015287,0.01528662,0.01543949,6000.00,59.41,392500.11,RUB,392500.11,2018-06-29 18:03:53+00:00,SPECIFIC_BANK,L24128536BED5P4
24128576,2018-06-29 17:59:20+00:00,Zakazaka1488,MMattLeeE,ONLINE_SELL,0.04503185,0.04458599,0.00044586,0.04458599,0.04503185,17500.00,173.27,392499.98,RUB,392499.98,2018-06-29 18:08:05+00:00,SPECIFIC_BANK,L24128576BED5Q8
24128599,2018-06-29 17:59:38+00:00,MMattLeeE,BinMister,ONLINE_BUY,0.16590000,0.16590000,0.00165900,0.16424100,0.16424100,62643.84,626.44,381414.14,RUB,377600.00,2018-06-29 18:10:20+00:00,SPECIFIC_BANK,L24128599BED5QV
24129974,2018-06-29 18:19:21+00:00,Medved-96,MMattLeeE,ONLINE_SELL,0.02731462,0.02704418,0.00027044,0.02704418,0.02731462,10650.00,105.44,393800.07,RUB,393800.07,2018-06-29 18:23:04+00:00,SPECIFIC_BANK,L24129974BED6T2
24129828,2018-06-29 18:17:05+00:00,allgooinvest,MMattLeeE,ONLINE_SELL,0.02564754,0.02539360,0.00025394,0.02539360,0.02564754,10000.00,99.01,393800.01,RUB,393800.01,2018-06-29 18:23:48+00:00,SPECIFIC_BANK,L24129828BED6P0
24129942,2018-06-29 18:18:53+00:00,secha69,MMattLeeE,ONLINE_SELL,0.01515000,0.01500000,0.00015000,0.01500000,0.01515000,5907.00,58.49,393800.00,RUB,393800.00,2018-06-29 18:24:51+00:00,SPECIFIC_BANK,L24129942BED6S6
24129698,2018-06-29 18:15:10+00:00,6o6ep23krd,MMattLeeE,ONLINE_SELL,0.02051803,0.02031488,0.00020315,0.02031488,0.02051803,8000.00,79.21,393800.01,RUB,393800.01,2018-06-29 18:25:27+00:00,SPECIFIC_BANK,L24129698BED6LE
24130204,2018-06-29 18:22:51+00:00,So4inec,MMattLeeE,ONLINE_SELL,0.02051803,0.02031488,0.00020315,0.02031488,0.02051803,8000.00,79.21,393800.01,RUB,393800.01,2018-06-29 18:26:15+00:00,SPECIFIC_BANK,L24130204BED6ZG
24129725,2018-06-29 18:15:31+00:00,lenoki,MMattLeeE,ONLINE_SELL,0.01923565,0.01904520,0.00019045,0.01904520,0.01923565,7500.00,74.26,393800.01,RUB,393800.01,2018-06-29 18:26:45+00:00,SPECIFIC_BANK,L24129725BED6M5
24130312,2018-06-29 18:24:21+00:00,Vartan777,MMattLeeE,ONLINE_SELL,0.03535000,0.03500000,0.00035000,0.03500000,0.03535000,13783.00,136.47,393800.00,RUB,393800.00,2018-06-29 18:37:13+00:00,SPECIFIC_BANK,L24130312BED72G
24132590,2018-06-29 19:01:29+00:00,MMattLeeE,war16,ONLINE_BUY,0.39472645,0.39472645,0.00394726,0.39077919,0.39077919,150000.00,1500.00,383848.48,RUB,380010.00,2018-06-29 19:09:59+00:00,SPECIFIC_BANK,L24132590BED8TQ
24128712,2018-06-29 18:00:58+00:00,Anzorikota2,MMattLeeE,ONLINE_SELL,0.02676179,0.02649682,0.00026497,0.02649682,0.02676179,10400.00,102.97,392499.93,RUB,392499.93,2018-06-29 19:14:05+00:00,SPECIFIC_BANK,L24128712BED5U0
24133301,2018-06-29 19:14:09+00:00,Blasphemer,MMattLeeE,ONLINE_SELL,0.01401008,0.01387137,0.00013871,0.01387137,0.01401008,5500.00,54.45,396500.13,RUB,396500.13,,SPECIFIC_BANK,L24133301BED9DH
24133420,2018-06-29 19:16:21+00:00,Skynet72,MMattLeeE,ONLINE_SELL,0.01923203,0.01904161,0.00019042,0.01904161,0.01923203,7550.00,74.75,396500.09,RUB,396500.09,2018-06-29 19:20:29+00:00,SPECIFIC_BANK,L24133420BED9GS
24133312,2018-06-29 19:14:18+00:00,rdfpbvjlf,MMattLeeE,ONLINE_SELL,0.01528373,0.01513241,0.00015132,0.01513241,0.01528373,6000.00,59.40,396499.96,RUB,396499.96,2018-06-29 19:20:55+00:00,SPECIFIC_BANK,L24133312BED9DS
24133897,2018-06-29 19:24:20+00:00,NogaMan,MMattLeeE,ONLINE_SELL,0.01515000,0.01500000,0.00015000,0.01500000,0.01515000,5901.00,58.43,393400.00,RUB,393400.00,2018-06-29 19:26:36+00:00,SPECIFIC_BANK,L24133897BED9U1
24133916,2018-06-29 19:24:37+00:00,Vasily88,MMattLeeE,ONLINE_SELL,0.01437723,0.01423488,0.00014235,0.01423488,0.01437723,5600.00,55.45,393399.87,RUB,393399.87,2018-06-29 19:27:35+00:00,SPECIFIC_BANK,L24133916BED9UK
24134139,2018-06-29 19:28:42+00:00,uprov_,MMattLeeE,ONLINE_SELL,0.01412228,0.01398246,0.00013982,0.01398246,0.01412228,5500.00,54.45,393349.95,RUB,393349.95,2018-06-29 19:31:44+00:00,SPECIFIC_BANK,L24134139BEDA0R
24134122,2018-06-29 19:28:25+00:00,hukuta158,MMattLeeE,ONLINE_SELL,0.02054150,0.02033812,0.00020338,0.02033812,0.02054150,8000.00,79.21,393350.02,RUB,393350.02,2018-06-29 19:32:16+00:00,SPECIFIC_BANK,L24134122BEDA0A
24133823,2018-06-29 19:23:09+00:00,anasha1,MMattLeeE,ONLINE_SELL,0.02182258,0.02160651,0.00021607,0.02160651,0.02182258,8500.00,84.16,393399.95,RUB,393399.95,2018-06-29 19:33:04+00:00,SPECIFIC_BANK,L24133823BED9RZ
24134145,2018-06-29 19:28:49+00:00,Alivhq,MMattLeeE,ONLINE_SELL,0.01540613,0.01525359,0.00015254,0.01525359,0.01540613,6000.00,59.41,393350.02,RUB,393350.02,2018-06-29 19:34:38+00:00,SPECIFIC_BANK,L24134145BEDA0X
24134402,2018-06-29 19:32:36+00:00,Anexroid,MMattLeeE,ONLINE_SELL,0.01283844,0.01271133,0.00012711,0.01271133,0.01283844,5000.00,49.50,393349.87,RUB,393349.87,2018-06-29 19:35:27+00:00,SPECIFIC_BANK,L24134402BEDA82
24134446,2018-06-29 19:33:22+00:00,ali1887,MMattLeeE,ONLINE_SELL,0.01540613,0.01525359,0.00015254,0.01525359,0.01540613,6000.00,59.41,393350.02,RUB,393350.02,2018-06-29 19:35:51+00:00,SPECIFIC_BANK,L24134446BEDA9A
24134638,2018-06-29 19:36:50+00:00,Relkin,MMattLeeE,ONLINE_SELL,0.01284007,0.01271294,0.00012713,0.01271294,0.01284007,5000.00,49.51,393300.05,RUB,393300.05,2018-06-29 19:39:22+00:00,SPECIFIC_BANK,L24134638BEDAEM
24134719,2018-06-29 19:38:11+00:00,Koshanow,MMattLeeE,ONLINE_SELL,0.01284007,0.01271294,0.00012713,0.01271294,0.01284007,5000.00,49.51,393300.05,RUB,393300.05,2018-06-29 19:41:10+00:00,SPECIFIC_BANK,L24134719BEDAGV
24135057,2018-06-29 19:44:03+00:00,Mr_F0X,MMattLeeE,ONLINE_SELL,0.02010207,0.01990304,0.00019903,0.01990304,0.02010207,7800.00,77.23,391899.93,RUB,391899.93,2018-06-29 19:46:21+00:00,SPECIFIC_BANK,L24135057BEDAQ9
24135234,2018-06-29 19:47:15+00:00,icewinduk,MMattLeeE,ONLINE_SELL,0.02319469,0.02296504,0.00022965,0.02296504,0.02319469,9000.00,89.11,391900.04,RUB,391900.04,2018-06-29 19:51:27+00:00,SPECIFIC_BANK,L24135234BEDAV6
24135373,2018-06-29 19:49:40+00:00,alexzar5,MMattLeeE,ONLINE_SELL,0.01288594,0.01275836,0.00012758,0.01275836,0.01288594,5000.00,49.50,391899.90,RUB,391899.90,2018-06-29 19:53:45+00:00,SPECIFIC_BANK,L24135373BEDAZ1
24135290,2018-06-29 19:48:05+00:00,Dexterkiska,MMattLeeE,ONLINE_SELL,0.02577188,0.02551671,0.00025517,0.02551671,0.02577188,10000.00,99.01,391900.05,RUB,391900.05,2018-06-29 19:54:39+00:00,SPECIFIC_BANK,L24135290BEDAWQ
24135554,2018-06-29 19:52:46+00:00,rinatik59,MMattLeeE,ONLINE_SELL,0.02053890,0.02033554,0.00020336,0.02033554,0.02053890,8000.00,79.21,393399.93,RUB,393399.93,2018-06-29 19:55:23+00:00,SPECIFIC_BANK,L24135554BEDB42
24135437,2018-06-29 19:50:41+00:00,Bro159,MMattLeeE,ONLINE_SELL,0.01907119,0.01888237,0.00018882,0.01888237,0.01907119,7400.00,73.27,391899.96,RUB,391899.96,2018-06-29 19:56:05+00:00,SPECIFIC_BANK,L24135437BEDB0T
24135538,2018-06-29 19:52:34+00:00,hlopok11,MMattLeeE,ONLINE_SELL,0.01360701,0.01347229,0.00013472,0.01347229,0.01360701,5300.00,52.47,393400.08,RUB,393400.08,2018-06-29 19:57:34+00:00,SPECIFIC_BANK,L24135538BEDB3M
24135647,2018-06-29 19:54:02+00:00,tartrate,MMattLeeE,ONLINE_SELL,0.02143747,0.02122522,0.00021225,0.02122522,0.02143747,8350.00,82.67,393399.93,RUB,393399.93,2018-06-29 19:58:05+00:00,SPECIFIC_BANK,L24135647BEDB6N
24135487,2018-06-29 19:51:45+00:00,Genya1311,MMattLeeE,ONLINE_SELL,0.02834906,0.02806838,0.00028068,0.02806838,0.02834906,11000.00,108.91,391900.07,RUB,391900.07,2018-06-29 20:05:06+00:00,SPECIFIC_BANK,L24135487BEDB27
24135092,2018-06-29 19:44:44+00:00,Rashad1996,MMattLeeE,ONLINE_SELL,0.01700944,0.01684103,0.00016841,0.01684103,0.01700944,6600.00,65.35,391900.02,RUB,391900.02,2018-06-29 20:24:53+00:00,SPECIFIC_BANK,L24135092BEDAR8
24138128,2018-06-29 20:45:51+00:00,MMattLeeE,so1id,ONLINE_BUY,0.00795756,0.00795756,0.00007958,0.00787798,0.00787798,3000.00,30.00,380808.28,RUB,376999.98,2018-06-29 20:52:05+00:00,SPECIFIC_BANK,L24138128BEDD3K
24138986,2018-06-29 21:03:25+00:00,IceSmile,MMattLeeE,ONLINE_SELL,0.04412105,0.04368421,0.00043684,0.04368421,0.04412105,16600.00,164.36,380000.00,RUB,380000.00,2018-06-29 21:07:40+00:00,SPECIFIC_BANK,L24138986BEDDRE
24190031,2018-06-30 20:12:00+00:00,MMattLeeE,EqP86dBE,ONLINE_BUY,0.21494371,0.21494371,0.00214944,0.21279427,0.21279427,84000.00,840.00,394747.47,RUB,390799.99,2018-06-30 20:20:34+00:00,SPECIFIC_BANK,L24190031BEEH5B
24190576,2018-06-30 20:26:29+00:00,peacedetskiy,MMattLeeE,ONLINE_SELL,0.00538015,0.00532688,0.00005327,0.00532688,0.00538015,2200.00,21.78,412999.73,RUB,412999.73,2018-06-30 20:29:21+00:00,SPECIFIC_BANK,L24190576BEEHKG
24190582,2018-06-30 20:26:38+00:00,chpili,MMattLeeE,ONLINE_SELL,0.00490291,0.00485437,0.00004854,0.00485437,0.00490291,2000.00,19.80,411999.91,RUB,411999.91,,SPECIFIC_BANK,L24190582BEEHKM
24190481,2018-06-30 20:24:40+00:00,Dimkazh1375,MMattLeeE,ONLINE_SELL,0.00605267,0.00599274,0.00005993,0.00599274,0.00605267,2475.00,24.51,412999.73,RUB,412999.73,2018-06-30 20:30:04+00:00,SPECIFIC_BANK,L24190481BEEHHT
24190730,2018-06-30 20:29:18+00:00,661092,MMattLeeE,ONLINE_SELL,0.01250243,0.01237864,0.00012379,0.01237864,0.01250243,5100.00,50.50,412000.03,RUB,412000.03,2018-06-30 20:31:21+00:00,SPECIFIC_BANK,L24190730BEEHOQ
24190603,2018-06-30 20:27:01+00:00,rootman31,MMattLeeE,ONLINE_SELL,0.00502549,0.00497573,0.00004976,0.00497573,0.00502549,2050.00,20.30,411999.85,RUB,411999.85,2018-06-30 20:32:41+00:00,SPECIFIC_BANK,L24190603BEEHL7
24190668,2018-06-30 20:28:09+00:00,sweet.morphine,MMattLeeE,ONLINE_SELL,0.00551578,0.00546117,0.00005461,0.00546117,0.00551578,2250.00,22.28,411999.63,RUB,411999.63,2018-06-30 20:33:15+00:00,SPECIFIC_BANK,L24190668BEEHN0
24190755,2018-06-30 20:29:49+00:00,germanvlas,MMattLeeE,ONLINE_SELL,0.00514806,0.00509709,0.00005097,0.00509709,0.00514806,2100.00,20.79,411999.79,RUB,411999.79,2018-06-30 20:33:57+00:00,SPECIFIC_BANK,L24190755BEEHPF
24190776,2018-06-30 20:30:13+00:00,chpili,MMattLeeE,ONLINE_SELL,0.00490291,0.00485437,0.00004854,0.00485437,0.00490291,2000.00,19.80,411999.91,RUB,411999.91,2018-06-30 20:34:45+00:00,SPECIFIC_BANK,L24190776BEEHQ0
24190595,2018-06-30 20:26:50+00:00,ronan1,MMattLeeE,ONLINE_SELL,0.00490291,0.00485437,0.00004854,0.00485437,0.00490291,2000.00,19.80,411999.91,RUB,411999.91,2018-06-30 20:36:36+00:00,SPECIFIC_BANK,L24190595BEEHKZ
24190928,2018-06-30 20:33:55+00:00,MAXIM84,MMattLeeE,ONLINE_SELL,0.00710922,0.00703883,0.00007039,0.00703883,0.00710922,2900.00,28.71,412000.29,RUB,412000.29,2018-06-30 20:43:25+00:00,SPECIFIC_BANK,L24190928BEEHU8
24191174,2018-06-30 20:40:15+00:00,Kobrasbr600rr,MMattLeeE,ONLINE_SELL,0.00495098,0.00490196,0.00004902,0.00490196,0.00495098,2000.00,19.80,408000.07,RUB,408000.07,2018-06-30 20:44:17+00:00,SPECIFIC_BANK,L24191174BEEI12
24191275,2018-06-30 20:42:47+00:00,GorodetskiyAnton,MMattLeeE,ONLINE_SELL,0.00807010,0.00799020,0.00007990,0.00799020,0.00807010,3260.00,32.28,407999.80,RUB,407999.80,2018-06-30 20:45:59+00:00,SPECIFIC_BANK,L24191275BEEI3V
24191243,2018-06-30 20:42:03+00:00,rewalewt,MMattLeeE,ONLINE_SELL,0.00556986,0.00551471,0.00005515,0.00551471,0.00556986,2250.00,22.28,407999.70,RUB,407999.70,2018-06-30 20:46:45+00:00,SPECIFIC_BANK,L24191243BEEI2Z
24191365,2018-06-30 20:44:56+00:00,Romanas32,MMattLeeE,ONLINE_SELL,0.00495098,0.00490196,0.00004902,0.00490196,0.00495098,2000.00,19.80,408000.07,RUB,408000.07,2018-06-30 20:47:44+00:00,SPECIFIC_BANK,L24191365BEEI6D
24191251,2018-06-30 20:42:13+00:00,Santana2406,MMattLeeE,ONLINE_SELL,0.00866421,0.00857843,0.00008578,0.00857843,0.00866421,3500.00,34.65,408000.07,RUB,408000.07,2018-06-30 20:49:29+00:00,SPECIFIC_BANK,L24191251BEEI37
24191268,2018-06-30 20:42:35+00:00,sparrow2507,MMattLeeE,ONLINE_SELL,0.00742647,0.00735294,0.00007353,0.00735294,0.00742647,3000.00,29.70,408000.07,RUB,408000.07,2018-06-30 20:54:55+00:00,SPECIFIC_BANK,L24191268BEEI3O
24191603,2018-06-30 20:51:33+00:00,ef1m333,MMattLeeE,ONLINE_SELL,0.00521131,0.00515971,0.00005160,0.00515971,0.00521131,2100.00,20.79,406999.62,RUB,406999.62,,SPECIFIC_BANK,L24191603BEEICZ
24191544,2018-06-30 20:49:56+00:00,Denjfenj777,MMattLeeE,ONLINE_SELL,0.00620394,0.00614251,0.00006143,0.00614251,0.00620394,2500.00,24.75,406999.74,RUB,406999.74,2018-06-30 20:56:02+00:00,SPECIFIC_BANK,L24191544BEEIBC
24191607,2018-06-30 20:51:43+00:00,666MJN,MMattLeeE,ONLINE_SELL,0.00521131,0.00515971,0.00005160,0.00515971,0.00521131,2100.00,20.79,406999.62,RUB,406999.62,,SPECIFIC_BANK,L24191607BEEID3
24191577,2018-06-30 20:50:52+00:00,DeathEvil159,MMattLeeE,ONLINE_SELL,0.00521131,0.00515971,0.00005160,0.00515971,0.00521131,2100.00,20.79,406999.62,RUB,406999.62,2018-06-30 21:00:04+00:00,SPECIFIC_BANK,L24191577BEEIC9
24191724,2018-06-30 20:54:33+00:00,pyrgan66,MMattLeeE,ONLINE_SELL,0.01811548,0.01793612,0.00017936,0.01793612,0.01811548,7300.00,72.28,406999.95,RUB,406999.95,2018-06-30 21:00:36+00:00,SPECIFIC_BANK,L24191724BEEIGC
24191635,2018-06-30 20:52:21+00:00,Vladimir993,MMattLeeE,ONLINE_SELL,0.00620394,0.00614251,0.00006143,0.00614251,0.00620394,2500.00,24.75,406999.74,RUB,406999.74,2018-06-30 21:01:12+00:00,SPECIFIC_BANK,L24191635BEEIDV
24191525,2018-06-30 20:49:34+00:00,Jdmway2,MMattLeeE,ONLINE_SELL,0.00496314,0.00491400,0.00004914,0.00491400,0.00496314,2000.00,19.80,407000.41,RUB,407000.41,2018-06-30 21:01:56+00:00,SPECIFIC_BANK,L24191525BEEIAT
24190497,2018-06-30 20:24:55+00:00,Mixail.bulgakov,MMattLeeE,ONLINE_SELL,0.00709201,0.00702179,0.00007022,0.00702179,0.00709201,2900.00,28.71,413000.10,RUB,413000.10,2018-06-30 21:03:42+00:00,SPECIFIC_BANK,L24190497BEEHI9
24191335,2018-06-30 20:44:19+00:00,NikitkaJass,MMattLeeE,ONLINE_SELL,0.00742647,0.00735294,0.00007353,0.00735294,0.00742647,3000.00,29.70,408000.07,RUB,408000.07,2018-06-30 21:06:18+00:00,SPECIFIC_BANK,L24191335BEEI5J
24192208,2018-06-30 21:07:06+00:00,andrei2213,MMattLeeE,ONLINE_SELL,0.00905774,0.00896806,0.00008968,0.00896806,0.00905774,3650.00,36.14,406999.95,RUB,406999.95,2018-06-30 21:09:11+00:00,SPECIFIC_BANK,L24192208BEEITS
24192401,2018-06-30 21:13:12+00:00,AsGames,MMattLeeE,ONLINE_SELL,0.04513578,0.04468889,0.00044689,0.04468889,0.04513578,18099.00,179.20,404999.99,RUB,404999.99,2018-06-30 21:15:41+00:00,SPECIFIC_BANK,L24192401BEEIZ5
24190807,2018-06-30 20:31:02+00:00,koresh444,MMattLeeE,ONLINE_SELL,0.00735437,0.00728155,0.00007282,0.00728155,0.00735437,3000.00,29.70,412000.19,RUB,412000.19,,SPECIFIC_BANK,L24190807BEEHQV
24229812,2018-07-01 19:11:39+00:00,MMattLeeE,fibonpir,ONLINE_BUY,0.15145974,0.15145974,0.00151460,0.14994514,0.14994514,58312.00,583.12,388888.90,RUB,385000.00,2018-07-01 19:21:02+00:00,SPECIFIC_BANK,L24229812BEFBUC
24230549,2018-07-01 19:30:51+00:00,goga84,MMattLeeE,ONLINE_SELL,0.02326151,0.02303120,0.00023031,0.02303120,0.02326151,9300.00,92.08,403800.06,RUB,403800.06,2018-07-01 19:32:45+00:00,SPECIFIC_BANK,L24230549BEFCET
24230555,2018-07-01 19:30:59+00:00,sabityan0505,MMattLeeE,ONLINE_SELL,0.01253371,0.01240961,0.00012410,0.01240961,0.01253371,5011.00,49.62,403799.96,RUB,403799.96,2018-07-01 19:33:37+00:00,SPECIFIC_BANK,L24230555BEFCEZ
24230622,2018-07-01 19:32:47+00:00,bitvladis,MMattLeeE,ONLINE_SELL,0.01925954,0.01906885,0.00019069,0.01906885,0.01925954,7700.00,76.24,403799.91,RUB,403799.91,,SPECIFIC_BANK,L24230622BEFCGU
24230575,2018-07-01 19:31:30+00:00,kioshi,MMattLeeE,ONLINE_SELL,0.02876424,0.02847945,0.00028479,0.02847945,0.02876424,11500.00,113.86,403799.93,RUB,403799.93,2018-07-01 19:35:53+00:00,SPECIFIC_BANK,L24230575BEFCFJ
24230608,2018-07-01 19:32:23+00:00,Fredy0202,MMattLeeE,ONLINE_SELL,0.02126052,0.02105002,0.00021050,0.02105002,0.02126052,8500.00,84.16,403800.09,RUB,403800.09,2018-07-01 19:36:28+00:00,SPECIFIC_BANK,L24230608BEFCGG
24230660,2018-07-01 19:33:38+00:00,osmypanda,MMattLeeE,ONLINE_SELL,0.04102031,0.04061417,0.00040614,0.04061417,0.04102031,16400.00,162.38,403799.95,RUB,403799.95,,SPECIFIC_BANK,L24230660BEFCHW
24231130,2018-07-01 19:47:06+00:00,MMattLeeE,kration,ONLINE_BUY,0.07340398,0.07340398,0.00073404,0.07266994,0.07266994,28400.00,284.00,390808.08,RUB,386900.00,2018-07-01 19:50:08+00:00,SPECIFIC_BANK,L24231130BEFCUY
24231167,2018-07-01 19:48:01+00:00,cocacoca2016,MMattLeeE,ONLINE_SELL,0.01377502,0.01363863,0.00013639,0.01363863,0.01377502,5480.00,54.26,401799.89,RUB,401799.89,2018-07-01 19:53:11+00:00,SPECIFIC_BANK,L24231167BEFCVZ
24231242,2018-07-01 19:50:27+00:00,ekblpfly20181991,MMattLeeE,ONLINE_SELL,0.01650818,0.01634473,0.00016345,0.01634473,0.01650818,6600.00,65.35,403799.88,RUB,403799.88,,SPECIFIC_BANK,L24231242BEFCY2
24231303,2018-07-01 19:52:18+00:00,MMattLeeE,local3869,ONLINE_BUY,0.12984999,0.12984999,0.00129850,0.12855149,0.12855149,50238.96,502.39,390808.07,RUB,386899.99,,SPECIFIC_BANK,L24231303BEFCZR
24231423,2018-07-01 19:55:35+00:00,andreykmrv,MMattLeeE,ONLINE_SELL,0.03751857,0.03714710,0.00037147,0.03714710,0.03751857,15000.00,148.51,403800.03,RUB,403800.03,2018-07-01 20:02:43+00:00,SPECIFIC_BANK,L24231423BEFD33
24231479,2018-07-01 19:57:14+00:00,Fsbvallera,MMattLeeE,ONLINE_SELL,0.05502724,0.05448242,0.00054482,0.05448242,0.05502724,22000.00,217.82,403799.98,RUB,403799.98,2018-07-01 20:44:53+00:00,SPECIFIC_BANK,L24231479BEFD4N
24232134,2018-07-01 20:16:26+00:00,MMattLeeE,wertiloivan,ONLINE_BUY,0.07896097,0.07896097,0.00078961,0.07817136,0.07817136,30550.00,305.50,390808.09,RUB,386900.01,,SPECIFIC_BANK,L24232134BEFDMU
24276314,2018-07-02 19:13:10+00:00,MMattLeeE,WheyMan,ONLINE_BUY,0.08208408,0.08208408,0.00082084,0.08126324,0.08126324,32685.88,326.86,402222.21,RUB,398199.99,2018-07-02 19:22:37+00:00,SPECIFIC_BANK,L24276314BEGBQ2
24276472,2018-07-02 19:16:28+00:00,MMattLeeE,Vasya7666,ONLINE_BUY,0.05022602,0.05022602,0.00050226,0.04972376,0.04972376,20000.00,200.00,402222.20,RUB,398199.98,2018-07-02 19:27:34+00:00,SPECIFIC_BANK,L24276472BEGBUG
24276594,2018-07-02 19:19:11+00:00,MMattLeeE,Hiddenpool,ONLINE_BUY,0.05386740,0.05386740,0.00053867,0.05332873,0.05332873,21450.00,214.50,402222.22,RUB,398200.02,2018-07-02 19:30:59+00:00,SPECIFIC_BANK,L24276594BEGBXU
24276578,2018-07-02 19:18:41+00:00,MMattLeeE,Nikitakrustalev,ONLINE_BUY,0.08430000,0.08430000,0.00084300,0.08345700,0.08345700,33568.26,335.68,402222.22,RUB,398200.00,2018-07-02 19:34:24+00:00,SPECIFIC_BANK,L24276578BEGBXE
